Date,Shed,Age,Mortality,Bird_Balance,Fresh_Eggs,Crack_Eggs,Leaker_Eggs,Jumbo_Tray,Production_Pct,Fresh_Tray,Bird_Weight,Tray_Weight
2026-09-04,Shed 1,88.7,1.0,22565.0,17280.0,18,2,4,76.58,576.0,5830.58328125,1896.2222222222222
2026-09-04,Shed 2,87.6,3.0,22515.0,17460.0,17,7,2,77.55,582.0,5954.171718750001,1902.967569444444
2026-09-04,Shed 3,93.6,1.0,7345.0,5940.0,24,14,1,80.87,198.0,5826.453125,1865.0369444444445
2026-09-04,Shed 4,91.4,7.0,22779.0,13860.0,19,5,1,60.85,462.0,5766.0884375000005,1885.4075
2026-10-04,Shed 1,89.1,3.0,22562.0,17790.0,40,1,5,78.85,593.0,5830.58328125,1896.2222222222222
2026-10-04,Shed 2,87.7,2.0,22513.0,17910.0,14,7,2,79.55,597.0,5954.171718750001,1902.967569444444
2026-10-04,Shed 3,93.7,1.0,7344.0,5970.0,20,5,1,81.29,199.0,5826.453125,1865.0369444444445
2026-10-04,Shed 4,91.5,4.0,22775.0,16320.0,14,1,1,71.66,544.0,5766.0884375000005,1885.4075
2026-11-04,Shed 1,89.2,3.0,22559.0,18450.0,21,4,5,81.79,615.0,5830.58328125,1896.2222222222222
2026-11-04,Shed 2,88.1,6.0,22507.0,18660.0,20,4,2,82.91,622.0,5954.171718750001,1902.967569444444
2026-11-04,Shed 3,94.1,0.0,7344.0,6060.0,17,2,2,82.52,202.0,5826.453125,1865.0369444444445
2026-11-04,Shed 4,91.6,5.0,22770.0,17130.0,26,4,1,75.23,571.0,5766.0884375000005,1885.4075
2026-12-04,Shed 1,89.3,3.0,22556.0,18510.0,31,8,3,82.06,617.0,5830.58328125,1896.2222222222222
2026-12-04,Shed 2,88.2,2.0,22505.0,18900.0,20,4,2,83.98,630.0,5954.171718750001,1902.967569444444
2026-12-04,Shed 3,94.2,1.0,7343.0,6120.0,23,7,1,83.34,204.0,5826.453125,1865.0369444444445
2026-12-04,Shed 4,91.7,7.0,22763.0,18510.0,22,0,1,81.32,617.0,5766.0884375000005,1885.4075
2026-04-13,Shed 1,89.4,5.0,22551.0,18960.0,20,4,4,84.08,632.0,5830.58328125,1896.2222222222222
2026-04-13,Shed 2,88.3,5.0,22500.0,19230.0,13,0,3,85.47,641.0,5954.171718750001,1902.967569444444
2026-04-13,Shed 3,94.3,0.0,7343.0,6180.0,15,1,1,84.16,206.0,5826.453125,1865.0369444444445
2026-04-13,Shed 4,92.1,13.0,22750.0,18960.0,10,3,1,83.34,632.0,5766.0884375000005,1885.4075
2026-04-14,Shed 1,89.5,7.0,22544.0,19050.0,18,2,4,84.5,635.0,5830.58328125,1896.2222222222222
2026-04-14,Shed 2,88.4,6.0,22494.0,19230.0,15,4,3,85.49,641.0,5954.171718750001,1902.967569444444
2026-04-14,Shed 3,94.4,0.0,7343.0,6210.0,14,3,1,84.57,207.0,5826.453125,1865.0369444444445
2026-04-14,Shed 4,92.2,7.0,22743.0,19200.0,28,1,3,84.42,640.0,5766.0884375000005,1885.4075
2026-04-15,Shed 1,89.6,7.0,22537.0,19320.0,20,4,4,85.73,644.0,5830.58328125,1896.2222222222222
2026-04-15,Shed 2,88.5,5.0,22489.0,19560.0,16,6,4,86.98,652.0,5954.171718750001,1902.967569444444
2026-04-15,Shed 3,94.5,1.0,7342.0,6270.0,17,1,2,85.4,209.0,5826.453125,1865.0369444444445
2026-04-15,Shed 4,92.3,9.0,22734.0,19770.0,21,3,3,86.96,659.0,5766.0884375000005,1885.4075
2026-04-16,Shed 1,89.7,3.0,22534.0,19080.0,27,2,5,84.67,636.0,5830.58328125,1896.2222222222222
2026-04-16,Shed 2,88.6,3.0,22486.0,19590.0,12,6,4,87.12,653.0,5954.171718750001,1902.967569444444
2026-04-16,Shed 3,94.6,0.0,7342.0,6150.0,16,6,2,83.76,205.0,5826.453125,1865.0369444444445
2026-04-16,Shed 4,92.4,6.0,22728.0,19440.0,28,11,6,85.53,648.0,5766.0884375000005,1885.4075
2026-04-17,Shed 1,90.1,4.0,22530.0,19110.0,24,6,6,84.82,637.0,5830.58328125,1896.2222222222222
2026-04-17,Shed 2,88.7,6.0,22480.0,19560.0,24,3,5,87.01,652.0,5954.171718750001,1902.967569444444
2026-04-17,Shed 3,94.7,0.0,7342.0,6240.0,19,4,3,84.99,208.0,5826.453125,1865.0369444444445
2026-04-17,Shed 4,92.5,4.0,22724.0,19410.0,19,4,2,85.42,647.0,5766.0884375000005,1885.4075
2026-04-18,Shed 1,90.2,5.0,22525.0,19410.0,24,8,5,86.17,647.0,5830.58328125,1896.2222222222222
2026-04-18,Shed 2,89.1,7.0,22473.0,19650.0,35,2,4,87.44,655.0,5954.171718750001,1902.967569444444
2026-04-18,Shed 3,95.1,1.0,7341.0,6240.0,19,2,2,85.0,208.0,5826.453125,1865.0369444444445
2026-04-18,Shed 4,92.6,1.0,22723.0,19440.0,5,2,2,85.55,648.0,5766.0884375000005,1885.4075
2026-04-19,Shed 1,90.3,2.0,22523.0,19080.0,34,3,5,84.71,636.0,5830.58328125,1896.2222222222222
2026-04-19,Shed 2,89.2,4.0,22469.0,19200.0,12,3,5,85.45,640.0,5954.171718750001,1902.967569444444
2026-04-19,Shed 3,95.2,3.0,7338.0,6240.0,26,0,2,85.04,208.0,5826.453125,1865.0369444444445
2026-04-19,Shed 4,92.7,2.0,22721.0,19800.0,11,4,2,87.14,660.0,5766.0884375000005,1885.4075
2026-04-20,Shed 1,90.4,1.0,22522.0,19530.0,17,8,5,86.72,651.0,5830.58328125,1896.2222222222222
2026-04-20,Shed 2,89.3,1.0,22468.0,19500.0,13,6,3,86.79,650.0,5954.171718750001,1902.967569444444
2026-04-20,Shed 3,95.3,1.0,7337.0,6330.0,15,3,2,86.28,211.0,5826.453125,1865.0369444444445
2026-04-20,Shed 4,93.1,5.0,22716.0,19710.0,5,0,3,86.77,657.0,5766.0884375000005,1885.4075
2026-04-21,Shed 1,90.5,2.0,22520.0,19530.0,30,5,5,86.72,651.0,5830.58328125,1896.2222222222222
2026-04-21,Shed 2,89.4,3.0,22465.0,19710.0,17,3,3,87.74,657.0,5954.171718750001,1902.967569444444
2026-04-21,Shed 3,95.4,3.0,7334.0,6240.0,28,4,3,85.08,208.0,5826.453125,1865.0369444444445
2026-04-21,Shed 4,93.2,5.0,22711.0,19590.0,13,5,4,86.26,653.0,5766.0884375000005,1885.4075
2026-04-22,Shed 1,90.6,2.0,22518.0,19650.0,32,4,6,87.26,655.0,5830.58328125,1896.2222222222222
2026-04-22,Shed 2,89.5,5.0,22460.0,19830.0,28,4,3,88.29,661.0,5954.171718750001,1902.967569444444
2026-04-22,Shed 3,95.5,0.0,7334.0,6330.0,23,3,3,86.31,211.0,5826.453125,1865.0369444444445
2026-04-22,Shed 4,93.3,8.0,22703.0,19680.0,16,0,4,86.68,656.0,5766.0884375000005,1885.4075
2026-04-23,Shed 1,90.7,7.0,22511.0,19800.0,28,5,7,87.96,660.0,5830.58328125,1896.2222222222222
2026-04-23,Shed 2,89.6,3.0,22457.0,20010.0,23,5,3,89.1,667.0,5954.171718750001,1902.967569444444
2026-04-23,Shed 3,95.6,3.0,7331.0,6420.0,28,2,3,87.57,214.0,5826.453125,1865.0369444444445
2026-04-23,Shed 4,93.4,3.0,22700.0,19980.0,17,3,3,88.02,666.0,5766.0884375000005,1885.4075
2026-04-24,Shed 1,91.1,3.0,22508.0,19710.0,26,4,7,87.57,657.0,5830.58328125,1896.2222222222222
2026-04-24,Shed 2,89.7,4.0,22453.0,19680.0,18,4,4,87.65,656.0,5954.171718750001,1902.967569444444
2026-04-24,Shed 3,95.7,1.0,7330.0,6210.0,17,3,3,84.72,207.0,5826.453125,1865.0369444444445
2026-04-24,Shed 4,93.5,3.0,22697.0,19440.0,24,2,4,85.65,648.0,5766.0884375000005,1885.4075
2026-04-25,Shed 1,91.2,5.0,22503.0,19650.0,32,3,8,87.32,655.0,5830.58328125,1896.2222222222222
2026-04-25,Shed 2,90.1,2.0,22451.0,19800.0,16,4,6,88.19,660.0,5954.171718750001,1902.967569444444
2026-04-25,Shed 3,96.1,0.0,7330.0,6420.0,29,1,3,87.59,214.0,5826.453125,1865.0369444444445
2026-04-25,Shed 4,93.6,4.0,22693.0,19110.0,19,3,5,84.21,637.0,5766.0884375000005,1885.4075
2026-04-26,Shed 1,91.3,3.0,22500.0,19530.0,31,7,7,86.8,651.0,5830.58328125,1896.2222222222222
2026-04-26,Shed 2,90.2,5.0,22446.0,19800.0,30,6,6,88.21,660.0,5954.171718750001,1902.967569444444
2026-04-26,Shed 3,96.2,3.0,7327.0,6210.0,28,2,4,84.76,207.0,5826.453125,1865.0369444444445
2026-04-26,Shed 4,93.7,6.0,22687.0,19110.0,36,4,5,84.23,637.0,5766.0884375000005,1885.4075
2026-04-27,Shed 1,91.4,6.0,22494.0,19650.0,37,2,8,87.36,655.0,5830.58328125,1896.2222222222222
2026-04-27,Shed 2,90.3,9.0,22437.0,20040.0,28,4,6,89.32,668.0,5954.171718750001,1902.967569444444
2026-04-27,Shed 3,96.3,0.0,7327.0,6420.0,29,1,4,87.62,214.0,5826.453125,1865.0369444444445
2026-04-27,Shed 4,94.1,7.0,22680.0,19470.0,10,8,4,85.85,649.0,5766.0884375000005,1885.4075
2026-04-28,Shed 1,91.5,9.0,22485.0,19560.0,31,9,9,86.99,652.0,5830.58328125,1896.2222222222222
2026-04-28,Shed 2,90.4,2.0,22435.0,19770.0,18,6,5,88.12,659.0,5954.171718750001,1902.967569444444
2026-04-28,Shed 3,96.4,0.0,7327.0,6330.0,29,1,3,86.39,211.0,5826.453125,1865.0369444444445
2026-04-28,Shed 4,94.2,4.0,22676.0,19140.0,11,1,4,84.41,638.0,5766.0884375000005,1885.4075
2026-04-29,Shed 1,91.6,1.0,22484.0,19560.0,29,12,6,87.0,652.0,5830.58328125,1896.2222222222222
2026-04-29,Shed 2,90.5,3.0,22432.0,19890.0,24,5,4,88.67,663.0,5954.171718750001,1902.967569444444
2026-04-29,Shed 3,96.5,1.0,7326.0,6300.0,27,3,4,86.0,210.0,5826.453125,1865.0369444444445
2026-04-29,Shed 4,94.3,7.0,22669.0,19020.0,8,6,2,83.9,634.0,5766.0884375000005,1885.4075
2026-04-29,Shed 1,91.6,1.0,22483.0,19560.0,29,12,6,87.0,652.0,5830.58328125,1896.2222222222222
2026-04-29,Shed 2,90.5,3.0,22429.0,19890.0,24,5,4,88.68,663.0,5954.171718750001,1902.967569444444
2026-04-29,Shed 3,96.5,1.0,7325.0,6300.0,27,3,4,86.01,210.0,5826.453125,1865.0369444444445
2026-04-29,Shed 4,94.3,7.0,22662.0,19020.0,8,6,2,83.93,634.0,5766.0884375000005,1885.4075
2026-04-30,Shed 1,91.7,7.0,22476.0,19440.0,8,7,7,86.49,648.0,5830.58328125,1896.2222222222222
2026-04-30,Shed 2,90.6,4.0,22425.0,19950.0,18,4,5,88.96,665.0,5954.171718750001,1902.967569444444
2026-04-30,Shed 3,96.6,0.0,7325.0,6330.0,23,3,5,86.42,211.0,5826.453125,1865.0369444444445
2026-04-30,Shed 4,94.4,4.0,22658.0,19260.0,21,10,4,85.0,642.0,5766.0884375000005,1885.4075
2026-01-05,Shed 1,92.1,3.0,22473.0,19530.0,29,12,5,86.9,651.0,5830.58328125,1896.2222222222222
2026-01-05,Shed 2,90.7,6.0,22419.0,19890.0,30,13,5,88.72,663.0,5954.171718750001,1902.967569444444
2026-01-05,Shed 3,96.7,2.0,7323.0,6300.0,14,4,3,86.03,210.0,5826.453125,1865.0369444444445
2026-01-05,Shed 4,94.5,4.0,22654.0,19350.0,11,10,4,85.42,645.0,5766.0884375000005,1885.4075
2026-02-05,Shed 1,92.3,6.0,22467.0,19770.0,28,10,6,88.0,659.0,5830.58328125,1896.2222222222222
2026-02-05,Shed 2,91.1,4.0,22415.0,19860.0,17,6,6,88.6,662.0,5954.171718750001,1902.967569444444
2026-02-05,Shed 3,97.1,1.0,7322.0,6360.0,26,2,2,86.86,212.0,5826.453125,1865.0369444444445
2026-02-05,Shed 4,94.6,3.0,22651.0,19710.0,12,4,3,87.02,657.0,5766.0884375000005,1885.4075
2026-03-05,Shed 1,92.4,0.0,22467.0,19650.0,26,9,4,87.46,655.0,5830.58328125,1896.2222222222222
2026-03-05,Shed 2,91.2,2.0,22413.0,20100.0,14,6,7,89.68,670.0,5954.171718750001,1902.967569444444
2026-03-05,Shed 3,97.2,1.0,7321.0,6420.0,19,2,4,87.69,214.0,5826.453125,1865.0369444444445
2026-03-05,Shed 4,94.7,5.0,22646.0,19350.0,14,6,4,85.45,645.0,5766.0884375000005,1885.4075
2026-04-05,Shed 1,92.5,5.0,22462.0,19710.0,28,9,7,87.75,657.0,5830.58328125,1896.2222222222222
2026-04-05,Shed 2,91.3,3.0,22410.0,19620.0,31,14,6,87.55,654.0,5954.171718750001,1902.967569444444
2026-04-05,Shed 3,97.3,3.0,7318.0,6420.0,15,1,3,87.73,214.0,5826.453125,1865.0369444444445
2026-04-05,Shed 4,95.1,10.0,22636.0,19530.0,25,6,4,86.28,651.0,5766.0884375000005,1885.4075
2026-05-05,Shed 1,92.6,2.0,22460.0,19530.0,27,7,5,86.95,651.0,5830.58328125,1896.2222222222222
2026-05-05,Shed 2,91.4,1.0,22409.0,19710.0,16,6,5,87.96,657.0,5954.171718750001,1902.967569444444
2026-05-05,Shed 3,97.4,0.0,7318.0,6420.0,14,5,4,87.73,214.0,5826.453125,1865.0369444444445
2026-05-05,Shed 4,95.2,4.0,22632.0,18930.0,21,8,4,83.64,631.0,5766.0884375000005,1885.4075
2026-06-05,Shed 1,92.7,7.0,22453.0,19320.0,32,8,4,86.05,644.0,5830.58328125,1896.2222222222222
2026-06-05,Shed 2,91.5,1.0,22408.0,19260.0,38,14,4,85.95,642.0,5954.171718750001,1902.967569444444
2026-06-05,Shed 3,97.5,1.0,7317.0,6360.0,24,4,3,86.92,212.0,5826.453125,1865.0369444444445
2026-06-05,Shed 4,95.3,5.0,22627.0,18900.0,18,1,3,83.53,630.0,5766.0884375000005,1885.4075
2026-07-05,Shed 1,93.1,3.0,22450.0,19140.0,32,9,5,85.26,638.0,5830.58328125,1896.2222222222222
2026-07-05,Shed 2,91.6,6.0,22402.0,19380.0,20,9,3,86.51,646.0,5954.171718750001,1902.967569444444
2026-07-05,Shed 3,97.6,1.0,7316.0,6270.0,26,5,2,85.7,209.0,5826.453125,1865.0369444444445
2026-07-05,Shed 4,95.4,6.0,22621.0,18900.0,28,4,3,83.55,630.0,5766.0884375000005,1885.4075
2026-08-05,Shed 1,93.2,3.0,22447.0,18990.0,27,10,4,84.6,633.0,5830.58328125,1896.2222222222222
2026-08-05,Shed 2,91.7,5.0,22397.0,19050.0,25,5,3,85.06,635.0,5954.171718750001,1902.967569444444
2026-08-05,Shed 3,97.7,0.0,7316.0,6240.0,26,4,2,85.29,208.0,5826.453125,1865.0369444444445
2026-08-05,Shed 4,95.5,4.0,22617.0,19020.0,23,6,3,84.1,634.0,5766.0884375000005,1885.4075
2026-09-05,Shed 1,93.3,5.0,22442.0,19230.0,25,5,4,85.69,641.0,5830.58328125,1896.2222222222222
2026-09-05,Shed 2,92.1,4.0,22393.0,19260.0,28,5,3,86.01,642.0,5954.171718750001,1902.967569444444
2026-09-05,Shed 3,98.1,2.0,7314.0,6300.0,29,1,2,86.14,210.0,5826.453125,1865.0369444444445
2026-09-05,Shed 4,95.6,4.0,22613.0,18870.0,13,4,3,83.45,629.0,5766.0884375000005,1885.4075
2026-10-05,Shed 1,93.4,3.0,22439.0,19260.0,23,5,3,85.83,642.0,5830.58328125,1896.2222222222222
2026-10-05,Shed 2,92.2,3.0,22390.0,19470.0,40,7,3,86.96,649.0,5954.171718750001,1902.967569444444
2026-10-05,Shed 3,98.2,2.0,7312.0,6360.0,28,1,2,86.98,212.0,5826.453125,1865.0369444444445
2026-10-05,Shed 4,95.7,3.0,22610.0,18930.0,13,10,3,83.72,631.0,5766.0884375000005,1885.4075
2026-11-05,Shed 1,93.5,0.0,22439.0,19470.0,26,6,4,86.77,649.0,5830.58328125,1896.2222222222222
2026-11-05,Shed 2,92.3,6.0,22384.0,19470.0,27,7,3,86.98,649.0,5954.171718750001,1902.967569444444
2026-11-05,Shed 3,98.3,0.0,7312.0,6330.0,27,3,2,86.57,211.0,5826.453125,1865.0369444444445
2026-11-05,Shed 4,96.1,4.0,22606.0,19020.0,13,4,3,84.14,634.0,5766.0884375000005,1885.4075
2026-12-05,Shed 1,93.6,4.0,22435.0,19320.0,28,6,4,86.12,644.0,5830.58328125,1896.2222222222222
2026-12-05,Shed 2,92.4,5.0,22379.0,19200.0,17,14,3,85.79,640.0,5954.171718750001,1902.967569444444
2026-12-05,Shed 3,98.4,1.0,7311.0,6330.0,28,2,3,86.58,211.0,5826.453125,1865.0369444444445
2026-12-05,Shed 4,96.2,13.0,22593.0,18390.0,19,4,3,81.4,613.0,5766.0884375000005,1885.4075
2026-05-13,Shed 1,93.7,5.0,22430.0,19200.0,25,11,4,85.6,640.0,5830.58328125,1896.2222222222222
2026-05-13,Shed 2,92.5,3.0,22376.0,19020.0,27,5,4,85.0,634.0,5954.171718750001,1902.967569444444
2026-05-13,Shed 3,98.5,1.0,7310.0,6300.0,25,4,2,86.18,210.0,5826.453125,1865.0369444444445
2026-05-13,Shed 4,96.3,10.0,22583.0,18930.0,12,6,3,83.82,631.0,5766.0884375000005,1885.4075
2026-05-14,Shed 1,94.1,0.0,22430.0,18900.0,18,12,5,84.26,630.0,5830.58328125,1896.2222222222222
2026-05-14,Shed 2,92.6,7.0,22369.0,18930.0,29,3,4,84.63,631.0,5954.171718750001,1902.967569444444
2026-05-14,Shed 3,98.6,1.0,7309.0,6150.0,20,4,2,84.14,205.0,5826.453125,1865.0369444444445
2026-05-14,Shed 4,96.4,2.0,22581.0,18540.0,22,8,3,82.1,618.0,5766.0884375000005,1885.4075
2026-05-15,Shed 1,94.2,3.0,22427.0,18990.0,32,6,3,84.67,633.0,5830.58328125,1896.2222222222222
2026-05-15,Shed 2,92.7,2.0,22367.0,18780.0,17,3,2,83.96,626.0,5954.171718750001,1902.967569444444
2026-05-15,Shed 3,98.7,1.0,7308.0,6180.0,24,5,2,84.56,206.0,5826.453125,1865.0369444444445
2026-05-15,Shed 4,96.5,6.0,22575.0,18420.0,15,12,3,81.59,614.0,5766.0884375000005,1885.4075
2026-05-16,Shed 1,94.3,4.0,22423.0,18510.0,40,7,4,82.55,617.0,5830.58328125,1896.2222222222222
2026-05-16,Shed 2,93.1,0.0,22367.0,18750.0,16,10,2,83.83,625.0,5954.171718750001,1902.967569444444
2026-05-16,Shed 3,99.1,3.0,7305.0,6120.0,35,2,2,83.78,204.0,5826.453125,1865.0369444444445
2026-05-16,Shed 4,96.6,8.0,22567.0,18390.0,18,8,2,81.49,613.0,5766.0884375000005,1885.4075
2026-05-17,Shed 1,94.4,5.0,22418.0,18690.0,25,6,3,83.37,623.0,5830.58328125,1896.2222222222222
2026-05-17,Shed 2,93.2,3.0,22364.0,19020.0,32,6,2,85.05,634.0,5954.171718750001,1902.967569444444
2026-05-17,Shed 3,99.2,2.0,7303.0,6300.0,24,1,2,86.27,210.0,5826.453125,1865.0369444444445
2026-05-17,Shed 4,96.7,3.0,22564.0,18690.0,12,1,2,82.83,623.0,5766.0884375000005,1885.4075
2026-05-18,Shed 1,94.5,4.0,22414.0,19200.0,30,13,3,85.66,640.0,5830.58328125,1896.2222222222222
2026-05-18,Shed 2,93.3,4.0,22360.0,19530.0,20,6,2,87.34,651.0,5954.171718750001,1902.967569444444
2026-05-18,Shed 3,99.3,2.0,7301.0,6240.0,25,5,2,85.47,208.0,5826.453125,1865.0369444444445
2026-05-18,Shed 4,97.1,12.0,22552.0,19350.0,8,2,3,85.8,645.0,5766.0884375000005,1885.4075
2026-05-19,Shed 1,94.6,10.0,22404.0,19500.0,30,9,4,87.04,650.0,5830.58328125,1896.2222222222222
2026-05-19,Shed 2,93.4,3.0,22357.0,19410.0,25,6,2,86.82,647.0,5954.171718750001,1902.967569444444
2026-05-19,Shed 3,99.4,2.0,7299.0,6270.0,25,5,2,85.9,209.0,5826.453125,1865.0369444444445
2026-05-19,Shed 4,97.2,9.0,22543.0,19410.0,16,3,3,86.1,647.0,5766.0884375000005,1885.4075
2026-05-20,Shed 1,94.7,4.0,22400.0,19380.0,38,6,5,86.52,646.0,5830.58328125,1896.2222222222222
2026-05-20,Shed 2,93.5,3.0,22354.0,19470.0,27,8,3,87.1,649.0,5954.171718750001,1902.967569444444
2026-05-20,Shed 3,99.5,3.0,7296.0,6240.0,22,3,2,85.53,208.0,5826.453125,1865.0369444444445
2026-05-20,Shed 4,97.3,5.0,22538.0,19080.0,11,7,4,84.66,636.0,5766.0884375000005,1885.4075
2026-05-21,Shed 1,95.1,5.0,22395.0,19500.0,28,8,7,87.07,650.0,5830.58328125,1896.2222222222222
2026-05-21,Shed 2,93.6,6.0,22348.0,19560.0,18,9,4,87.52,652.0,5954.171718750001,1902.967569444444
2026-05-21,Shed 3,99.6,0.0,7296.0,6090.0,23,2,2,83.47,203.0,5826.453125,1865.0369444444445
2026-05-21,Shed 4,97.4,3.0,22535.0,19320.0,28,5,6,85.73,644.0,5766.0884375000005,1885.4075
2026-05-22,Shed 1,95.2,2.0,22393.0,19140.0,30,11,8,85.47,638.0,5830.58328125,1896.2222222222222
2026-05-22,Shed 2,93.7,2.0,22346.0,19020.0,29,5,5,85.12,634.0,5954.171718750001,1902.967569444444
2026-05-22,Shed 3,99.7,0.0,7296.0,6120.0,19,5,2,83.88,204.0,5826.453125,1865.0369444444445
2026-05-22,Shed 4,97.5,4.0,22531.0,18810.0,26,7,5,83.48,627.0,5766.0884375000005,1885.4075
2026-05-23,Shed 1,95.3,2.0,22391.0,19140.0,31,18,10,85.48,638.0,5830.58328125,1896.2222222222222
2026-05-23,Shed 2,94.1,3.0,22343.0,18810.0,10,9,6,84.19,627.0,5954.171718750001,1902.967569444444
2026-05-23,Shed 3,100.1,0.0,7296.0,6150.0,25,5,2,84.29,205.0,5826.453125,1865.0369444444445
2026-05-23,Shed 4,97.6,4.0,22527.0,18900.0,15,9,9,83.9,630.0,5766.0884375000005,1885.4075
2026-05-24,Shed 1,95.3,3.0,22388.0,18600.0,28,10,8,83.08,620.0,5830.58328125,1896.2222222222222
2026-05-24,Shed 2,94.2,7.0,22336.0,18600.0,26,5,4,83.27,620.0,5954.171718750001,1902.967569444444
2026-05-24,Shed 3,100.2,0.0,7296.0,6090.0,28,1,2,83.47,203.0,5826.453125,1865.0369444444445
2026-05-24,Shed 4,97.7,4.0,22523.0,18420.0,12,4,6,81.78,614.0,5766.0884375000005,1885.4075
2026-05-25,Shed 1,95.4,6.0,22382.0,18630.0,25,10,6,83.24,621.0,5830.58328125,1896.2222222222222
2026-05-25,Shed 2,94.3,4.0,22332.0,18780.0,17,8,3,84.09,626.0,5954.171718750001,1902.967569444444
2026-05-25,Shed 3,100.3,2.0,7294.0,6060.0,21,7,2,83.08,202.0,5826.453125,1865.0369444444445
2026-05-25,Shed 4,98.1,4.0,22519.0,18900.0,26,2,5,83.93,630.0,5766.0884375000005,1885.4075
2026-05-26,Shed 1,95.5,6.0,22376.0,18930.0,24,5,4,84.6,631.0,5830.58328125,1896.2222222222222
2026-05-26,Shed 2,94.4,4.0,22328.0,18810.0,25,8,2,84.24,627.0,5954.171718750001,1902.967569444444
2026-05-26,Shed 3,100.4,1.0,7293.0,6180.0,27,0,1,84.74,206.0,5826.453125,1865.0369444444445
2026-05-26,Shed 4,98.2,6.0,22513.0,19080.0,17,3,2,84.75,636.0,5766.0884375000005,1885.4075
2026-05-27,Shed 1,95.6,1.0,22375.0,18780.0,20,9,3,83.93,626.0,5830.58328125,1896.2222222222222
2026-05-27,Shed 2,94.5,2.0,22326.0,18870.0,17,5,2,84.52,629.0,5954.171718750001,1902.967569444444
2026-05-27,Shed 3,100.5,0.0,7293.0,6150.0,20,1,1,84.33,205.0,5826.453125,1865.0369444444445
2026-05-27,Shed 4,98.3,7.0,22506.0,19110.0,30,3,2,84.91,637.0,5766.0884375000005,1885.4075
2026-05-28,Shed 1,95.7,2.0,22373.0,19110.0,31,7,3,85.42,637.0,5830.58328125,1896.2222222222222
2026-05-28,Shed 2,94.6,4.0,22322.0,19110.0,17,7,2,85.61,637.0,5954.171718750001,1902.967569444444
2026-05-28,Shed 3,100.6,3.0,7290.0,6300.0,19,3,2,86.42,210.0,5826.453125,1865.0369444444445
2026-05-28,Shed 4,98.4,7.0,22499.0,19140.0,18,3,2,85.07,638.0,5766.0884375000005,1885.4075
2026-05-29,Shed 1,96.1,6.0,22367.0,19020.0,30,6,4,85.04,634.0,5830.58328125,1896.2222222222222
2026-05-29,Shed 2,94.7,4.0,22318.0,18930.0,26,7,4,84.82,631.0,5954.171718750001,1902.967569444444
2026-05-29,Shed 3,100.7,4.0,7286.0,6210.0,16,4,2,85.23,207.0,5826.453125,1865.0369444444445
2026-05-29,Shed 4,98.5,5.0,22494.0,19110.0,12,2,3,84.96,637.0,5766.0884375000005,1885.4075
2026-05-30,Shed 1,96.2,3.0,22364.0,18390.0,35,3,6,82.23,613.0,5830.58328125,1896.2222222222222
2026-05-30,Shed 2,95.1,4.0,22314.0,18390.0,17,6,5,82.41,613.0,5954.171718750001,1902.967569444444
2026-05-30,Shed 3,101.1,2.0,7284.0,6120.0,24,3,2,84.02,204.0,5826.453125,1865.0369444444445
2026-05-30,Shed 4,98.6,5.0,22489.0,19020.0,8,4,4,84.57,634.0,5766.0884375000005,1885.4075
2026-05-31,Shed 1,96.3,5.0,22359.0,18990.0,30,6,6,84.93,633.0,5830.58328125,1896.2222222222222
2026-05-31,Shed 2,95.2,7.0,22307.0,19110.0,25,13,5,85.67,637.0,5954.171718750001,1902.967569444444
2026-05-31,Shed 3,101.2,1.0,7283.0,6240.0,25,6,2,85.68,208.0,5826.453125,1865.0369444444445
2026-05-31,Shed 4,98.7,6.0,22483.0,19140.0,29,12,6,85.13,638.0,5766.0884375000005,1885.4075
2026-01-06,Shed 1,96.4,9.0,22350.0,18780.0,15,6,6,84.03,626.0,5830.58328125,1896.2222222222222
2026-01-06,Shed 2,95.3,4.0,22303.0,18690.0,22,12,4,83.8,623.0,5954.171718750001,1902.967569444444
2026-01-06,Shed 3,101.3,2.0,7281.0,6090.0,16,8,2,83.64,203.0,5826.453125,1865.0369444444445
2026-01-06,Shed 4,99.1,5.0,22478.0,18930.0,20,5,4,84.22,631.0,5766.0884375000005,1885.4075
2026-02-06,Shed 1,96.5,7.0,22343.0,18750.0,28,6,5,83.92,625.0,5830.58328125,1896.2222222222222
2026-02-06,Shed 2,95.4,5.0,22298.0,18750.0,26,8,2,84.09,625.0,5954.171718750001,1902.967569444444
2026-02-06,Shed 3,101.4,1.0,7280.0,6060.0,17,9,2,83.24,202.0,5826.453125,1865.0369444444445
2026-02-06,Shed 4,99.2,3.0,22475.0,18840.0,30,16,4,83.83,628.0,5766.0884375000005,1885.4075
2026-03-06,Shed 1,96.6,12.0,22331.0,18930.0,23,7,4,84.77,631.0,5830.58328125,1896.2222222222222
2026-03-06,Shed 2,95.5,6.0,22292.0,18750.0,40,13,2,84.11,625.0,5954.171718750001,1902.967569444444
2026-03-06,Shed 3,101.5,2.0,7278.0,6030.0,18,3,2,82.85,201.0,5826.453125,1865.0369444444445
2026-03-06,Shed 4,99.3,5.0,22470.0,19110.0,10,24,3,85.05,637.0,5766.0884375000005,1885.4075
2026-04-06,Shed 1,96.7,6.0,22325.0,19020.0,28,11,4,85.2,634.0,5830.58328125,1896.2222222222222
